,annee,classement,specialite,ville
231,2015,0.32011715, gastro-entérologie et hépatologie,Rouen
232,2015,0.38398287, gastro-entérologie et hépatologie,Saint-Etienne
233,2015,0.28294662, gastro-entérologie et hépatologie,Strasbourg
234,2015,0.28925434, gastro-entérologie et hépatologie,Toulouse
235,2015,0.2942104, gastro-entérologie et hépatologie,Tours
236,2015,0.2897049, gynécologie médicale,Amiens
237,2015,0.31854022, gynécologie médicale,Angers
238,2015,0.54291505, gynécologie médicale,Besançon
239,2015,0.3888263, gynécologie médicale,Bordeaux
240,2015,0.5412255, gynécologie médicale,Brest
241,2015,0.4433431, gynécologie médicale,Caen
242,2015,0.37024105, gynécologie médicale,Clermont-Ferrand
243,2015,0.5566569, gynécologie médicale,Dijon
244,2015,0.4368101, gynécologie médicale,Grenoble
245,2015,0.4353458, gynécologie médicale,La RéunionIndien
246,2015,0.36168057, gynécologie médicale,Lille
247,2015,0.4907637, gynécologie médicale,Limoges
248,2015,0.31234512, gynécologie médicale,Lyon
249,2015,0.3200045, gynécologie médicale,Marseille
250,2015,0.49684614, gynécologie médicale,Martinique/Pointe-à-Pitre
251,2015,0.4000901, gynécologie médicale,Montpellier
252,2015,0.5408876, gynécologie médicale,Nancy
253,2015,0.26627618, gynécologie médicale,Nantes
254,2015,0.44492003, gynécologie médicale,Nice
255,2015,0.39490876, gynécologie médicale,Paris
256,2015,0.44593376, gynécologie médicale,Reims
257,2015,0.36190584, gynécologie médicale,Rennes
258,2015,0.47398064, gynécologie médicale,Rouen
259,2015,0.45584592, gynécologie médicale,Strasbourg
260,2015,0.29094392, gynécologie médicale,Toulouse
261,2015,0.41056544, gynécologie médicale,Tours
262,2015,0.49954945, gynécologie obstétrique,Amiens
263,2015,0.46226627, gynécologie obstétrique,Angers
264,2015,0.50247806, gynécologie obstétrique,Besançon
265,2015,0.35188106, gynécologie obstétrique,Bordeaux
266,2015,0.53435457, gynécologie obstétrique,Brest
267,2015,0.51047534, gynécologie obstétrique,Caen
268,2015,0.48355484, gynécologie obstétrique,Clermont-Ferrand
269,2015,0.47724712, gynécologie obstétrique,Dijon
270,2015,0.38060373, gynécologie obstétrique,Grenoble
271,2015,0.46677178, gynécologie obstétrique,La RéunionIndien
272,2015,0.38837576, gynécologie obstétrique,Lille
273,2015,0.51171434, gynécologie obstétrique,Limoges
274,2015,0.7517459, gynécologie obstétrique,Lyon
275,2015,0.29702637, gynécologie obstétrique,Marseille
276,2015,0.51790947, gynécologie obstétrique,Martinique/Pointe-à-Pitre
277,2015,0.29725164, gynécologie obstétrique,Montpellier
278,2015,0.506533, gynécologie obstétrique,Nancy
279,2015,0.35818878, gynécologie obstétrique,Nantes
280,2015,0.34546068, gynécologie obstétrique,Nice
281,2015,0.37564766, gynécologie obstétrique,Paris
282,2015,0.5350304, gynécologie obstétrique,Poitiers
283,2015,0.5260194, gynécologie obstétrique,Reims
284,2015,0.38387024, gynécologie obstétrique,Rennes
285,2015,0.43692273, gynécologie obstétrique,Rouen
286,2015,0.49966207, gynécologie obstétrique,Saint-Etienne
287,2015,0.3523316, gynécologie obstétrique,Strasbourg
288,2015,0.33554855, gynécologie obstétrique,Toulouse
289,2015,0.4466096, gynécologie obstétrique,Tours
290,2015,0.64045954, génétique médicale,Angers
291,2015,0.6778554, génétique médicale,Besançon
292,2015,0.22764136, génétique médicale,Bordeaux
293,2015,0.7191935, génétique médicale,Brest
294,2015,0.6545393, génétique médicale,Caen
295,2015,0.63189906, génétique médicale,Clermont-Ferrand
296,2015,0.61556655, génétique médicale,Dijon
297,2015,0.05981077, génétique médicale,Grenoble
298,2015,0.684501, génétique médicale,La RéunionIndien
299,2015,0.36652398, génétique médicale,Lille
300,2015,0.13032214, génétique médicale,Lyon
301,2015,0.6508223, génétique médicale,Marseille
302,2015,0.42779905, génétique médicale,Montpellier
303,2015,0.62491554, génétique médicale,Nancy
304,2015,0.61917096, génétique médicale,Nantes
305,2015,0.44469476, génétique médicale,Paris
306,2015,0.494706, génétique médicale,Poitiers
307,2015,0.66490203, génétique médicale,Reims
308,2015,0.594278, génétique médicale,Rennes
309,2015,0.51464295, génétique médicale,Rouen
310,2015,0.044492003, génétique médicale,Strasbourg
311,2015,0.37271908, hématologie,Amiens
312,2015,0.57107455, hématologie,Angers
313,2015,0.41439512, hématologie,Besançon
314,2015,0.1808966, hématologie,Bordeaux
315,2015,0.057670645, hématologie,Caen
316,2015,0.43951342, hématologie,Clermont-Ferrand
317,2015,0.6059923, hématologie,Dijon
318,2015,0.32248253, hématologie,Grenoble
319,2015,0.24487497, hématologie,La RéunionIndien
320,2015,0.19283623, hématologie,Lille
321,2015,0.35571074, hématologie,Limoges
322,2015,0.1681685, hématologie,Lyon
323,2015,0.25985584, hématologie,Marseille
324,2015,0.6141023, hématologie,Martinique/Pointe-à-Pitre
325,2015,0.33667493, hématologie,Montpellier
326,2015,0.543253, hématologie,Nancy
327,2015,0.2766389, hématologie,Nantes
328,2015,0.5406623, hématologie,Nice
329,2015,0.116242394, hématologie,Paris
330,2015,0.579973, hématologie,Poitiers
331,2015,0.5186979, hématologie,Reims
332,2015,0.26188332, hématologie,Rennes
333,2015,0.47161523, hématologie,Rouen
334,2015,0.49222797, hématologie,Saint-Etienne
335,2015,0.30186978, hématologie,Strasbourg
336,2015,0.02962379, hématologie,Toulouse
337,2015,0.39603513, hématologie,Tours
338,2015,0.87902683, médecine du travail,Angers
339,2015,0.9391755, médecine du travail,Besançon
340,2015,0.93252987, médecine du travail,Bordeaux
341,2015,0.9827664, médecine du travail,Brest
342,2015,0.4551701, médecine du travail,Caen
343,2015,0.8430953, médecine du travail,Clermont-Ferrand
344,2015,0.94739807, médecine du travail,Dijon
345,2015,0.96722233, médecine du travail,Grenoble
346,2015,0.99098897, médecine du travail,Lille
347,2015,0.91270554, médecine du travail,Limoges
348,2015,0.97465646, médecine du travail,Lyon
349,2015,0.9621536, médecine du travail,Marseille
350,2015,0.7609822, médecine du travail,Montpellier
351,2015,0.95562065, médecine du travail,Nancy
352,2015,0.88330704, médecine du travail,Nantes
353,2015,0.96812344, médecine du travail,Nice
354,2015,0.9943681, médecine du travail,Paris
355,2015,0.9049336, médecine du travail,Poitiers
356,2015,1.0, médecine du travail,Reims
357,2015,0.97319216, médecine du travail,Rennes
358,2015,0.7642487, médecine du travail,Rouen
359,2015,0.9533679, médecine du travail,Strasbourg
360,2015,0.98715925, médecine du travail,Toulouse
361,2015,0.9797252, médecine générale,Amiens
362,2015,0.9282496, médecine générale,Angers
363,2015,0.98321694, médecine générale,Besançon
364,2015,0.9766839, médecine générale,Bordeaux
365,2015,0.9355711, médecine générale,Brest
366,2015,0.9924533, médecine générale,Caen
367,2015,0.99842304, médecine générale,Clermont-Ferrand
368,2015,0.9915522, médecine générale,Dijon
369,2015,0.8767741, médecine générale,Grenoble
370,2015,0.8062627, médecine générale,La RéunionIndien
371,2015,0.9641811, médecine générale,Lille
372,2015,0.9942555, médecine générale,Limoges
373,2015,0.96350527, médecine générale,Lyon
374,2015,0.96192837, médecine générale,Marseille
375,2015,0.9512277, médecine générale,Martinique/Pointe-à-Pitre
376,2015,0.9333183, médecine générale,Montpellier
377,2015,0.9979725, médecine générale,Nancy
378,2015,0.75760305, médecine générale,Nantes
379,2015,0.93895024, médecine générale,Nice
380,2015,0.9997747, médecine générale,Paris
381,2015,0.94807386, médecine générale,Poitiers
382,2015,0.99988735, médecine générale,Reims
383,2015,0.84118044, médecine générale,Rennes
384,2015,0.9949313, médecine générale,Rouen
385,2015,0.96632123, médecine générale,Saint-Etienne
386,2015,0.8646091, médecine générale,Strasbourg
387,2015,0.93838704, médecine générale,Toulouse
388,2015,0.9996621, médecine générale,Tours
389,2015,0.4754449, médecine interne,Amiens
390,2015,0.5353683, médecine interne,Angers
391,2015,0.55170083, médecine interne,Besançon
392,2015,0.08864609, médecine interne,Bordeaux
393,2015,0.5161072, médecine interne,Brest
394,2015,0.54043704, médecine interne,Caen
395,2015,0.29161975, médecine interne,Clermont-Ferrand
396,2015,0.37170535, médecine interne,Dijon
397,2015,0.1841631, médecine interne,Grenoble
398,2015,0.5506871, médecine interne,La RéunionIndien
399,2015,0.17785537, médecine interne,Lille
400,2015,0.5375084, médecine interne,Limoges
401,2015,0.05733273, médecine interne,Lyon
402,2015,0.21660283, médecine interne,Marseille
403,2015,0.6093715, médecine interne,Martinique/Pointe-à-Pitre
404,2015,0.12063528, médecine interne,Montpellier
405,2015,0.4418788, médecine interne,Nancy
406,2015,0.12255012, médecine interne,Nantes
407,2015,0.23439965, médecine interne,Nice
408,2015,0.25963056, médecine interne,Paris
409,2015,0.5352557, médecine interne,Poitiers
410,2015,0.48400542, médecine interne,Reims
411,2015,0.1888939, médecine interne,Rennes
412,2015,0.3971615, médecine interne,Rouen
413,2015,0.4644064, médecine interne,Saint-Etienne
414,2015,0.087970264, médecine interne,Strasbourg
415,2015,0.15577833, médecine interne,Toulouse
416,2015,0.3191034, médecine interne,Tours
417,2015,0.38578507, médecine nucléaire,Angers
418,2015,0.34230682, médecine nucléaire,Besançon
419,2015,0.07715702, médecine nucléaire,Bordeaux
420,2015,0.41293085, médecine nucléaire,Brest
421,2015,0.39423293, médecine nucléaire,Caen
422,2015,0.34061727, médecine nucléaire,Clermont-Ferrand
423,2015,0.31110612, médecine nucléaire,Dijon
424,2015,0.24149583, médecine nucléaire,Grenoble
425,2015,0.27855372, médecine nucléaire,Lille
426,2015,0.37001577, médecine nucléaire,Limoges
427,2015,0.06893445, médecine nucléaire,Lyon
428,2015,0.33746338, médecine nucléaire,Marseille
429,2015,0.37553504, médecine nucléaire,Martinique/Pointe-à-Pitre
430,2015,0.2230232, médecine nucléaire,Montpellier
431,2015,0.39029062, médecine nucléaire,Nancy
432,2015,0.35785088, médecine nucléaire,Nantes
433,2015,0.10610498, médecine nucléaire,Nice
434,2015,0.27630097, médecine nucléaire,Paris
435,2015,0.2862131, médecine nucléaire,Poitiers
436,2015,0.38938951, médecine nucléaire,Reims
437,2015,0.36123002, médecine nucléaire,Rennes
438,2015,0.37474656, médecine nucléaire,Rouen
439,2015,0.36370805, médecine nucléaire,Saint-Etienne
440,2015,0.3209056, médecine nucléaire,Strasbourg
441,2015,0.380829, médecine nucléaire,Tours
442,2015,0.66771793, médecine physique et de réadaptation,Amiens
443,2015,0.6780807, médecine physique et de réadaptation,Angers
444,2015,0.7223474, médecine physique et de réadaptation,Besançon
445,2015,0.46068934, médecine physique et de réadaptation,Bordeaux
446,2015,0.5896598, médecine physique et de réadaptation,Brest
447,2015,0.73822933, médecine physique et de réadaptation,Caen
448,2015,0.6826988, médecine physique et de réadaptation,Clermont-Ferrand
449,2015,0.7455508, médecine physique et de réadaptation,Dijon
450,2015,0.54280245, médecine physique et de réadaptation,Grenoble
451,2015,0.5672449, médecine physique et de réadaptation,La RéunionIndien
452,2015,0.5378464, médecine physique et de réadaptation,Lille
453,2015,0.5996846, médecine physique et de réadaptation,Limoges
454,2015,0.5602613, médecine physique et de réadaptation,Lyon
455,2015,0.6005857, médecine physique et de réadaptation,Marseille
456,2015,0.7520838, médecine physique et de réadaptation,Martinique/Pointe-à-Pitre
457,2015,0.58436584, médecine physique et de réadaptation,Montpellier
458,2015,0.64462715, médecine physique et de réadaptation,Nancy
459,2015,0.61128634, médecine physique et de réadaptation,Nantes
460,2015,0.69756705, médecine physique et de réadaptation,Nice
461,2015,0.68033344, médecine physique et de réadaptation,Paris
462,2015,0.69396263, médecine physique et de réadaptation,Reims
463,2015,0.6738004, médecine physique et de réadaptation,Rennes
464,2015,0.71513855, médecine physique et de réadaptation,Rouen
465,2015,0.60948414, médecine physique et de réadaptation,Saint-Etienne
466,2015,0.5349178, médecine physique et de réadaptation,Strasbourg
467,2015,0.4974093, médecine physique et de réadaptation,Toulouse
468,2015,0.48558235, médecine physique et de réadaptation,Tours
469,2015,0.41180447, neurochirurgie,Besançon
470,2015,0.05237666, neurochirurgie,Bordeaux
471,2015,0.36765036, neurochirurgie,Caen
472,2015,0.4560712, neurochirurgie,Dijon
473,2015,0.19508898, neurochirurgie,Grenoble
474,2015,0.29308403, neurochirurgie,Lille
475,2015,0.2980401, neurochirurgie,Limoges
476,2015,0.16478936, neurochirurgie,Lyon
477,2015,0.39930165, neurochirurgie,Marseille
478,2015,0.08515432, neurochirurgie,Montpellier
479,2015,0.27235863, neurochirurgie,Nancy
480,2015,0.21874297, neurochirurgie,Nice
481,2015,0.3007434, neurochirurgie,Paris
482,2015,0.113539085, neurochirurgie,Rennes
483,2015,0.40256813, neurochirurgie,Saint-Etienne
484,2015,0.49448073, neurologie,Amiens
485,2015,0.36821356, neurologie,Angers
486,2015,0.46778554, neurologie,Besançon
487,2015,0.119170986, neurologie,Bordeaux
488,2015,0.40910116, neurologie,Brest
489,2015,0.46834874, neurologie,Caen
490,2015,0.46756026, neurologie,Clermont-Ferrand
491,2015,0.32788917, neurologie,Dijon
492,2015,0.29342195, neurologie,Grenoble
493,2015,0.40042803, neurologie,La RéunionIndien
494,2015,0.29747692, neurologie,Lille
495,2015,0.48051363, neurologie,Limoges
496,2015,0.1850642, neurologie,Lyon
497,2015,0.3517684, neurologie,Marseille
498,2015,0.5366073, neurologie,Martinique/Pointe-à-Pitre
499,2015,0.10858301, neurologie,Montpellier
500,2015,0.42025232, neurologie,Nancy
501,2015,0.30648795, neurologie,Nantes
502,2015,0.42273036, neurologie,Nice
503,2015,0.28463617, neurologie,Paris
504,2015,0.44165352, neurologie,Poitiers
505,2015,0.5272584, neurologie,Reims
506,2015,0.31425998, neurologie,Rennes
507,2015,0.42160398, neurologie,Rouen
508,2015,0.3615679, neurologie,Saint-Etienne
509,2015,0.19767965, neurologie,Strasbourg
510,2015,0.28542465, neurologie,Toulouse
511,2015,0.41034016, neurologie,Tours
512,2015,0.3095292, néphrologie,Amiens
513,2015,0.15059698, néphrologie,Angers
514,2015,0.4611399, néphrologie,Besançon
515,2015,0.07310205, néphrologie,Bordeaux
516,2015,0.45618382, néphrologie,Brest
517,2015,0.3372381, néphrologie,Caen
518,2015,0.12739356, néphrologie,Clermont-Ferrand
519,2015,0.29646316, néphrologie,Dijon
520,2015,0.24712773, néphrologie,Grenoble
521,2015,0.18686642, néphrologie,La RéunionIndien
522,2015,0.19362469, néphrologie,Lille
523,2015,0.40853795, néphrologie,Limoges
524,2015,0.037170533, néphrologie,Lyon
525,2015,0.103063755, néphrologie,Marseille
526,2015,0.23023203, néphrologie,Martinique/Pointe-à-Pitre
527,2015,0.24194638, néphrologie,Montpellier
528,2015,0.19384997, néphrologie,Nancy
529,2015,0.016332507, néphrologie,Nantes
530,2015,0.28384772, néphrologie,Nice
531,2015,0.059923407, néphrologie,Paris
532,2015,0.34185627, néphrologie,Poitiers
533,2015,0.310205, néphrologie,Reims
534,2015,0.11207479, néphrologie,Rennes
535,2015,0.1794323, néphrologie,Rouen
536,2015,0.18619059, néphrologie,Saint-Etienne
537,2015,0.22651498, néphrologie,Strasbourg
538,2015,0.12570399, néphrologie,Toulouse
539,2015,0.2867763, néphrologie,Tours
540,2015,0.4475107, oncologie,Amiens
541,2015,0.34929037, oncologie,Angers
542,2015,0.4656454, oncologie,Besançon
543,2015,0.25253436, oncologie,Bordeaux
544,2015,0.44649696, oncologie,Brest
545,2015,0.311444, oncologie,Caen
546,2015,0.41597205, oncologie,Clermont-Ferrand
547,2015,0.28779003, oncologie,Dijon
548,2015,0.38713676, oncologie,Grenoble
549,2015,0.3443343, oncologie,Lille
550,2015,0.47859877, oncologie,Limoges
551,2015,0.19475107, oncologie,Lyon
552,2015,0.2880153, oncologie,Marseille
553,2015,0.5346925, oncologie,Martinique/Pointe-à-Pitre
554,2015,0.29218292, oncologie,Montpellier
555,2015,0.3997522, oncologie,Nancy
556,2015,0.25489974, oncologie,Nantes
557,2015,0.24926785, oncologie,Nice
558,2015,0.24453706, oncologie,Paris
559,2015,0.42577156, oncologie,Poitiers
560,2015,0.44311783, oncologie,Reims
561,2015,0.38150483, oncologie,Rennes
562,2015,0.30198243, oncologie,Rouen
563,2015,0.22662762, oncologie,Saint-Etienne
564,2015,0.36303222, oncologie,Strasbourg
565,2015,0.2888038, oncologie,Toulouse
566,2015,0.38769993, oncologie,Tours
567,2015,0.5789592, ophtalmologie,Amiens
568,2015,0.7101825, ophtalmologie,Angers
569,2015,0.24284749, ophtalmologie,Besançon
570,2015,0.096305475, ophtalmologie,Bordeaux
571,2015,0.2413832, ophtalmologie,Brest
572,2015,0.2366524, ophtalmologie,Caen
573,2015,0.8427574, ophtalmologie,Clermont-Ferrand
574,2015,0.2532102, ophtalmologie,Dijon
575,2015,0.19159721, ophtalmologie,Grenoble
576,2015,0.5453931, ophtalmologie,Lille
577,2015,0.284073, ophtalmologie,Limoges
578,2015,0.09461591, ophtalmologie,Lyon
579,2015,0.06949764, ophtalmologie,Marseille
580,2015,0.7197567, ophtalmologie,Martinique/Pointe-à-Pitre
581,2015,0.07670647, ophtalmologie,Montpellier
582,2015,0.18348727, ophtalmologie,Nancy
583,2015,0.049785987, ophtalmologie,Nantes
584,2015,0.09405272, ophtalmologie,Nice
585,2015,0.44942555, ophtalmologie,Paris
586,2015,0.8649471, ophtalmologie,Poitiers
587,2015,0.23777878, ophtalmologie,Reims
588,2015,0.81268305, ophtalmologie,Rennes
589,2015,0.17357513, ophtalmologie,Rouen
590,2015,0.20263574, ophtalmologie,Saint-Etienne
591,2015,0.41968912, ophtalmologie,Strasbourg
592,2015,0.10666817, ophtalmologie,Toulouse
593,2015,0.6654652, ophtalmologie,Tours
594,2015,0.29972968, oto-rhino-laryngologie et chirurgie cervico-faciale,Amiens
595,2015,0.14766839, oto-rhino-laryngologie et chirurgie cervico-faciale,Angers
596,2015,0.4507772, oto-rhino-laryngologie et chirurgie cervico-faciale,Besançon
597,2015,0.15611625, oto-rhino-laryngologie et chirurgie cervico-faciale,Bordeaux
598,2015,0.34005406, oto-rhino-laryngologie et chirurgie cervico-faciale,Brest
599,2015,0.3116693, oto-rhino-laryngologie et chirurgie cervico-faciale,Caen
600,2015,0.43512052, oto-rhino-laryngologie et chirurgie cervico-faciale,Clermont-Ferrand
601,2015,0.4427799, oto-rhino-laryngologie et chirurgie cervico-faciale,Dijon
602,2015,0.24059473, oto-rhino-laryngologie et chirurgie cervico-faciale,Grenoble
603,2015,0.35120523, oto-rhino-laryngologie et chirurgie cervico-faciale,La RéunionIndien
604,2015,0.28103176, oto-rhino-laryngologie et chirurgie cervico-faciale,Lille
605,2015,0.29466096, oto-rhino-laryngologie et chirurgie cervico-faciale,Limoges
606,2015,0.13223699, oto-rhino-laryngologie et chirurgie cervico-faciale,Lyon
607,2015,0.22381167, oto-rhino-laryngologie et chirurgie cervico-faciale,Marseille
608,2015,0.49301645, oto-rhino-laryngologie et chirurgie cervico-faciale,Martinique/Pointe-à-Pitre
609,2015,0.11556657, oto-rhino-laryngologie et chirurgie cervico-faciale,Montpellier
610,2015,0.3526695, oto-rhino-laryngologie et chirurgie cervico-faciale,Nancy
611,2015,0.14361343, oto-rhino-laryngologie et chirurgie cervico-faciale,Nantes
612,2015,0.26233387, oto-rhino-laryngologie et chirurgie cervico-faciale,Nice
613,2015,0.27055642, oto-rhino-laryngologie et chirurgie cervico-faciale,Paris
614,2015,0.25782833, oto-rhino-laryngologie et chirurgie cervico-faciale,Poitiers
615,2015,0.3087407, oto-rhino-laryngologie et chirurgie cervico-faciale,Reims
616,2015,0.1485695, oto-rhino-laryngologie et chirurgie cervico-faciale,Rennes
617,2015,0.35458437, oto-rhino-laryngologie et chirurgie cervico-faciale,Rouen
618,2015,0.35683712, oto-rhino-laryngologie et chirurgie cervico-faciale,Saint-Etienne
619,2015,0.22110836, oto-rhino-laryngologie et chirurgie cervico-faciale,Strasbourg
620,2015,0.176729, oto-rhino-laryngologie et chirurgie cervico-faciale,Toulouse
621,2015,0.20860554, oto-rhino-laryngologie et chirurgie cervico-faciale,Tours
622,2015,0.5029286, pneumologie,Amiens
623,2015,0.34557334, pneumologie,Angers
624,2015,0.51836, pneumologie,Besançon
625,2015,0.26357287, pneumologie,Bordeaux
626,2015,0.09326425, pneumologie,Brest
627,2015,0.50225276, pneumologie,Caen
628,2015,0.50991213, pneumologie,Clermont-Ferrand
629,2015,0.4727416, pneumologie,Dijon
630,2015,0.27371028, pneumologie,Grenoble
631,2015,0.5660059, pneumologie,La RéunionIndien
632,2015,0.20218518, pneumologie,Lille
633,2015,0.5188106, pneumologie,Limoges
634,2015,0.15138544, pneumologie,Lyon
635,2015,0.3249606, pneumologie,Marseille
636,2015,0.5491102, pneumologie,Martinique/Pointe-à-Pitre
637,2015,0.22516333, pneumologie,Montpellier
638,2015,0.4678982, pneumologie,Nancy
639,2015,0.13144852, pneumologie,Nantes
640,2015,0.29736426, pneumologie,Nice
641,2015,0.24960576, pneumologie,Paris
642,2015,0.4629421, pneumologie,Poitiers
643,2015,0.9249831, pneumologie,Reims
644,2015,0.16523992, pneumologie,Rennes
645,2015,0.41980177, pneumologie,Rouen
646,2015,0.5023654, pneumologie,Saint-Etienne
647,2015,0.36021626, pneumologie,Strasbourg
648,2015,0.3499662, pneumologie,Toulouse
649,2015,0.44041452, pneumologie,Tours
650,2015,0.98862356, psychiatrie,Amiens
651,2015,0.9540437, psychiatrie,Angers
652,2015,0.99662083, psychiatrie,Besançon
653,2015,0.917549, psychiatrie,Bordeaux
654,2015,0.95438164, psychiatrie,Brest
655,2015,0.9920027, psychiatrie,Caen
656,2015,0.9970714, psychiatrie,Clermont-Ferrand
657,2015,0.9890741, psychiatrie,Dijon
658,2015,0.90470827, psychiatrie,Grenoble
659,2015,0.8325073, psychiatrie,La RéunionIndien
660,2015,0.9201397, psychiatrie,Lille
661,2015,0.9994368, psychiatrie,Limoges
662,2015,0.74543816, psychiatrie,Lyon
663,2015,0.862469, psychiatrie,Marseille
664,2015,0.9243073, psychiatrie,Martinique/Pointe-à-Pitre
665,2015,0.9018923, psychiatrie,Montpellier
666,2015,0.9842307, psychiatrie,Nancy
667,2015,0.8401667, psychiatrie,Nantes
668,2015,0.8249606, psychiatrie,Nice
669,2015,0.9021176, psychiatrie,Paris
670,2015,0.9834422, psychiatrie,Poitiers
671,2015,0.99954945, psychiatrie,Reims
672,2015,0.78880376, psychiatrie,Rennes
673,2015,0.9807389, psychiatrie,Rouen
674,2015,0.9475107, psychiatrie,Saint-Etienne
675,2015,0.8425321, psychiatrie,Strasbourg
676,2015,0.9503266, psychiatrie,Toulouse
677,2015,0.9566344, psychiatrie,Tours
678,2015,0.5533904, pédiatrie,Amiens
679,2015,0.5468574, pédiatrie,Angers
680,2015,0.60272586, pédiatrie,Besançon
681,2015,0.30277088, pédiatrie,Bordeaux
682,2015,0.58887136, pédiatrie,Brest
683,2015,0.5715251, pédiatrie,Caen
684,2015,0.61883307, pédiatrie,Clermont-Ferrand
685,2015,0.4890741, pédiatrie,Dijon
686,2015,0.36967784, pédiatrie,Grenoble
687,2015,0.5136292, pédiatrie,La RéunionIndien
688,2015,0.44537058, pédiatrie,Lille
689,2015,0.5399865, pédiatrie,Limoges
690,2015,0.25816625, pédiatrie,Lyon
691,2015,0.42689794, pédiatrie,Marseille
692,2015,0.8075017, pédiatrie,Martinique/Pointe-à-Pitre
693,2015,0.39547196, pédiatrie,Montpellier
694,2015,0.55620635, pédiatrie,Nancy
695,2015,0.22786663, pédiatrie,Nantes
696,2015,0.511827, pédiatrie,Nice
697,2015,0.49808514, pédiatrie,Paris
698,2015,0.6070061, pédiatrie,Poitiers
699,2015,0.57467896, pédiatrie,Reims
700,2015,0.46519485, pédiatrie,Rennes
701,2015,0.537959, pédiatrie,Rouen
702,2015,0.42475784, pédiatrie,Saint-Etienne
703,2015,0.46699706, pédiatrie,Strasbourg
704,2015,0.2687542, pédiatrie,Toulouse
705,2015,0.50157696, pédiatrie,Tours
706,2015,0.31088084, radiodiagnostic et imagerie médicale,Amiens
707,2015,0.27652624, radiodiagnostic et imagerie médicale,Angers
708,2015,0.30941653, radiodiagnostic et imagerie médicale,Besançon
709,2015,0.09720658, radiodiagnostic et imagerie médicale,Bordeaux
710,2015,0.34658706, radiodiagnostic et imagerie médicale,Brest
711,2015,0.34388375, radiodiagnostic et imagerie médicale,Caen
712,2015,0.8651723, radiodiagnostic et imagerie médicale,Clermont-Ferrand
713,2015,0.28722686, radiodiagnostic et imagerie médicale,Dijon
714,2015,0.2004956, radiodiagnostic et imagerie médicale,Grenoble
715,2015,0.27528724, radiodiagnostic et imagerie médicale,La RéunionIndien
716,2015,0.20916873, radiodiagnostic et imagerie médicale,Lille
717,2015,0.35548547, radiodiagnostic et imagerie médicale,Limoges
718,2015,0.14597882, radiodiagnostic et imagerie médicale,Lyon
719,2015,0.19914395, radiodiagnostic et imagerie médicale,Marseille
720,2015,0.22414958, radiodiagnostic et imagerie médicale,Martinique/Pointe-à-Pitre
721,2015,0.11162424, radiodiagnostic et imagerie médicale,Montpellier
722,2015,0.30761433, radiodiagnostic et imagerie médicale,Nancy
723,2015,0.1367425, radiodiagnostic et imagerie médicale,Nantes
724,2015,0.121311106, radiodiagnostic et imagerie médicale,Nice
725,2015,0.20792972, radiodiagnostic et imagerie médicale,Paris
726,2015,0.30997974, radiodiagnostic et imagerie médicale,Poitiers
727,2015,0.323271, radiodiagnostic et imagerie médicale,Reims
728,2015,0.23056994, radiodiagnostic et imagerie médicale,Rennes
729,2015,0.7479162, radiodiagnostic et imagerie médicale,Rouen
730,2015,0.26053166, radiodiagnostic et imagerie médicale,Saint-Etienne
731,2015,0.2141248, radiodiagnostic et imagerie médicale,Strasbourg
732,2015,0.1293084, radiodiagnostic et imagerie médicale,Toulouse
733,2015,0.29578733, radiodiagnostic et imagerie médicale,Tours
734,2015,0.4952692, rhumatologie,Amiens
735,2015,0.26650146, rhumatologie,Angers
736,2015,0.4244199, rhumatologie,Besançon
737,2015,0.19553953, rhumatologie,Bordeaux
738,2015,0.3739581, rhumatologie,Brest
739,2015,0.41563416, rhumatologie,Caen
740,2015,0.39198017, rhumatologie,Clermont-Ferrand
741,2015,0.41777426, rhumatologie,Dijon
742,2015,0.12390178, rhumatologie,Grenoble
743,2015,0.4106781, rhumatologie,Lille
744,2015,0.14845686, rhumatologie,Limoges
745,2015,0.26278442, rhumatologie,Lyon
746,2015,0.25174588, rhumatologie,Marseille
747,2015,0.52838475, rhumatologie,Martinique/Pointe-à-Pitre
748,2015,0.19565217, rhumatologie,Montpellier
749,2015,0.44289255, rhumatologie,Nancy
750,2015,0.17166029, rhumatologie,Nantes
751,2015,0.28272134, rhumatologie,Nice
752,2015,0.30141923, rhumatologie,Paris
753,2015,0.4208155, rhumatologie,Poitiers
754,2015,0.38668618, rhumatologie,Reims
755,2015,0.24915521, rhumatologie,Rennes
756,2015,0.36990312, rhumatologie,Rouen
757,2015,0.44976345, rhumatologie,Saint-Etienne
758,2015,0.15352558, rhumatologie,Strasbourg
759,2015,0.3683262, rhumatologie,Toulouse
760,2015,0.37880152, rhumatologie,Tours
761,2015,0.7782158, santé publique,Angers
762,2015,0.841631, santé publique,Besançon
763,2015,0.8156116, santé publique,Bordeaux
764,2015,0.9939175, santé publique,Clermont-Ferrand
765,2015,0.97285426, santé publique,Dijon
766,2015,0.9031313, santé publique,Grenoble
767,2015,0.93286777, santé publique,La RéunionIndien
768,2015,0.9667718, santé publique,Lille
769,2015,0.91383195, santé publique,Lyon
770,2015,0.98704666, santé publique,Marseille
771,2015,0.96924984, santé publique,Martinique/Pointe-à-Pitre
772,2015,0.99752194, santé publique,Montpellier
773,2015,0.9060599, santé publique,Nancy
774,2015,0.9058347, santé publique,Nantes
775,2015,0.97623336, santé publique,Nice
776,2015,0.9703762, santé publique,Paris
